"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","SK","TFL","TOT TKL","TPR","HU","BP"
"","64470","","407469","","Will Whitson","MISS STATE","43","ED","46","2","2","3","7","6","4","0"
"","71398","","391458","","Keanu Tanuvasa","BYU","57","DI","347","9","1","1","16","12","9","1"
"","72474","","350838","","Ian Shewell","ARIZONA ST","52","DI","9","1","0","0","1","0","0","0"
"","85774","","386692","","Gracen Halton","OKLAHOMA","56","DI","275","9","5","2","18","25","18","2"
"","90079","","304658","","David Reese","SYRACUSE","08","ED","452","10","2","1","28","26","22","1"
"","97761","","339680","","Zaylin Wood","VANDERBILT","15","DI","351","10","4","0","20","16","10","1"
"","97970","","342909","","Anthonie Cooper","ARIZONA ST","96","DI","103","8","1","0","4","6","4","0"
"","98121","","336446","","Richie Hagarty","NWESTERN","52","ED","206","8","1","1","11","6","4","0"
"","98192","","327972","","Immanuel Hickman Sr.","VA TECH","97","DI","141","9","0","0","9","2","1","0"
"","98193","","340610","","Quindarius Dunnigan","MICH STATE","99","ED","202","9","2","2","17","12","7","0"
"","98934","","349052","","Taurean Carter II","COLORADO","90","DI","45","5","0","0","2","0","0","0"
"","99105","","349668","","Brandon Mack II","HOUSTON","04","ED","409","10","4","1","26","17","9","0"
"","99726","","348082","","Nate Temple","PITTSBURGH","06","ED","144","8","0","1","8","3","1","0"
"","100324","","351198","","Blaine Spires","PITTSBURGH","10","ED","165","5","2","2","11","10","7","0"
"","100432","","351056","","Siale Taupaki","UCLA","92","DI","193","9","0","1","12","4","4","0"
"","100595","","389064","","Sitiveni Havili Kaufusi","OKLA STATE","17","DI","183","9","2","0","11","6","4","0"
"","101408","","328106","","Smith Vilbert","N CAROLINA","08","ED","386","9","1","3","22","18","16","0"
"","101456","","350546","","Jalen Hunt","CINCINNATI","90","ED","348","9","3","2","17","17","12","0"
"","101911","","387429","","Rushawn Lawrence","MINNESOTA","16","DI","238","9","2","2","18","9","7","0"
"","103655","","354544","","Logan Lutui","BYU","07","ED","356","9","1","2","37","9","6","1"
"","106446","","340041","","Clay Patterson","STANFORD","91","DI","349","10","5","1","23","22","11","1"
"","116043","","386274","","Tra Thomas","NC STATE","04","ED","250","9","2","2","22","12","6","0"
"","121726","","347901","","Jayshaun Coffman","LOUISVILLE","96","DI","13","1","0","0","1","1","1","0"
"","121837","","361069","","Jacob Busic","UCLA","97","ED","271","9","1","2","13","6","5","0"
"","122144","","348639","","DeMonte Capehart","CLEMSON","19","DI","267","9","1","2","18","10","8","2"
"","122165","","348231","","Tre Williams","MICHIGAN","00","DI","228","9","0","4","13","5","3","1"
"","122388","","348166","","Gary Smith III","UCLA","58","DI","406","9","1","1","31","5","4","0"
"","122491","","388750","","Jason Moore","GA TECH","95","DI","260","9","1","0","22","12","11","1"
"","122499","","349884","","Akelo Stone","GA TECH","07","DI","174","6","3","1","16","8","5","0"
"","122551","","348319","","Kenean Caldwell","KANSAS","97","DI","271","10","1","6","22","5","3","0"
"","122619","","388812","","Cody Stufflebean","KANSAS ST","47","ED","418","9","3","0","18","14","9","0"
"","122655","","371874","","Dominique Ratcliff","INDIANA","91","DI","170","10","0","4","10","9","8","0"
"","122665","","348822","","Ben Bell","VA TECH","33","ED","367","9","4","4","28","33","15","0"
"","122687","","349698","","Keveion'ta Spears","SMU","40","DI","244","10","1","3","16","5","2","3"
"","122703","","350089","","Jared Dawson","NOTRE DAME","93","DI","239","8","0","3","14","16","13","1"
"","122721","","378749","","Mason Reiger","WISCONSIN","22","ED","410","9","4","2","36","35","27","0"
"","122821","","367715","","Kedrick Bingley-Jones","MISS STATE","22","DI","269","10","0","0","19","6","6","1"
"","122894","","348559","","Jordan Botelho","NOTRE DAME","12","ED","221","9","1","0","20","14","12","0"
"","122903","","348814","","Aidan Keanaaina","CAL","47","DI","414","10","1","0","35","7","6","2"
"","123010","","348063","","Dayon Hayes","TEXAS A&M","50","ED","269","9","3","1","15","24","17","1"
"","123045","","349935","","Leon Lowery Jr.","ILLINOIS","09","ED","206","8","2","1","15","11","9","0"
"","123113","","348209","","Prince Dorbah","ARIZONA ST","32","ED","217","7","4","3","14","17","10","0"
"","123216","","349118","","Adonis Friloux","BAYLOR","91","DI","95","7","0","0","4","0","0","0"
"","123261","","348698","","Everitt Rogers","HOUSTON","97","DI","13","6","0","0","0","0","0","0"
"","123341","","351007","","Justin Beadles","LOUISVILLE","19","ED","144","9","0","0","10","1","1","0"
"","123343","","352055","","Alec Bryant","ILLINOIS","03","ED","270","9","1","0","17","10","6","0"
"","123371","","385609","","James Ash","AUBURN","98","DI","11","2","0","0","0","0","0","0"
"","123427","","348270","","Akheem Mesidor","MIAMI FL","03","ED","425","8","6","4","30","34","24","0"
"","123586","","350749","","Justin Wodtly","ARIZONA ST","95","ED","270","8","2","0","22","8","4","1"
"","123730","","349373","","Cam Williams","MICH STATE","44","ED","157","9","1","1","13","5","4","1"
"","123770","","349031","","Jahmeer Carter","VIRGINIA","90","DI","202","10","0","1","10","6","5","0"
"","123910","","350063","","Jamil Burroughs","MISS STATE","88","DI","139","9","0","1","11","6","5","0"
"","123924","","350701","","Jah-Marien Latham","ALABAMA","20","ED","20","1","0","0","1","0","0","0"
"","123987","","352299","","Jay Hardy","AUBURN","92","DI","105","9","0","1","7","1","1","0"
"","123988","","350691","","Romello Height","TEXAS TECH","09","ED","429","10","5","1","23","52","36","0"
"","124007","","349259","","Zykeivous Walker","AUBURN","91","DI","138","10","0","0","4","2","2","0"
"","124065","","349874","","Josaih Hayes","KENTUCKY","97","DI","90","6","0","0","5","3","3","0"
"","124097","","351889","","Jacobian Guillory II","LSU","90","DI","262","9","2","3","17","8","6","0"
"","124130","","350697","","Demon Clowney","S CAROLINA","30","ED","55","7","0","2","5","3","2","0"
"","124267","","373290","","Dominic Bailey","TENNESSEE","90","ED","394","9","5","2","21","16","6","0"
"","124276","","350018","","Bryson Eason","TENNESSEE","20","DI","371","9","0","3","19","9","8","0"
"","124342","","362811","","Dallas Walker IV","AUBURN","35","DI","205","10","0","0","16","1","1","0"
"","124654","","422360","","James Williams","FLORIDA ST","10","ED","189","8","1","2","11","16","10","0"
"","126535","","426529","","Tyler Gant","NWESTERN","54","DI","89","6","0","0","4","2","1","0"
"","128218","","351629","","Riley Wilson","ARIZONA","16","ED","234","7","3","3","29","11","6","0"
"","128416","","366531","","Sabastian Harsh","NC STATE","54","ED","473","9","5","4","30","27","19","2"
"","128425","","384828","","Oluwaseyi Omotosho","W VIRGINIA","87","ED","12","2","0","0","0","0","0","0"
"","128432","","372769","","Braden Siders","W VIRGINIA","10","ED","400","10","1","0","19","16","12","0"
"","128436","","368552","","Mana Taimani","COLORADO","57","DI","2","1","0","0","2","0","0","0"
"","128892","","453360","","Mason Green","NWESTERN","92","ED","6","1","0","0","0","0","0","0"
"","129447","","351925","","Damarjhe Lewis","SMU","34","DI","6","2","0","0","0","0","0","0"
"","129471","","351476","","Ethan Hurkett","IOWA","49","ED","362","9","3","1","20","15","10","0"
"","129651","","350376","","Lucas Finnessy","MINNESOTA","46","ED","88","9","0","1","6","0","0","0"
"","129657","","350388","","Gage Keys","KANSAS","99","DI","20","3","0","0","1","1","0","0"
"","129661","","350392","","Jalen Logan-Redding","MINNESOTA","97","DI","228","9","0","1","11","4","3","0"
"","129679","","359474","","Jimari Butler","LSU","12","ED","206","8","0","1","12","10","8","2"
"","129753","","415569","","Mitchell Melton","VIRGINIA","17","ED","440","10","4","6","36","40","30","1"
"","129766","","384851","","Cole Brevard","TEXAS","99","DI","200","9","0","0","8","9","9","0"
"","129778","","352231","","Zuriah Fisher","PENN STATE","36","ED","320","8","1","1","16","24","18","1"
"","129871","","368550","","Wesley Bailey","LOUISVILLE","23","ED","400","9","6","1","29","39","26","0"
"","129880","","351357","","Rene Konga","LOUISVILLE","90","DI","404","9","3","4","26","25","20","4"
"","129913","","386698","","Ben Barten","WISCONSIN","68","DI","273","9","1","1","14","3","2","1"
"","129930","","351347","","James Thompson Jr.","ILLINOIS","90","DI","295","9","0","2","27","8","7","1"
"","129937","","351349","","Aaron Witt","WISCONSIN","59","ED","138","9","0","2","13","2","2","0"
"","130451","","381727","","Mikah Coleman","CINCINNATI","04","ED","327","9","2","0","18","13","11","0"
"","130580","","351170","","Ray Thomas","MISS STATE","25","ED","61","6","1","1","13","1","0","0"
"","131600","","351490","","Dion Wilson Jr.","SYRACUSE","04","DI","355","10","0","3","22","5","4","2"
"","131656","","364244","","Stanley Saole-McKenzie","CAL","94","DI","181","10","0","0","8","1","0","0"
"","131680","","351937","","Devin Grant","W VIRGINIA","91","ED","297","9","3","1","22","21","17","1"
"","131721","","394976","","Logan Sagapolu","WASHINGTON","97","DI","18","6","0","0","0","0","0","0"
"","131834","","351681","","Kobe Pepe","USC","94","DI","42","7","0","0","1","0","0","0"
"","131883","","377012","","Aliki Vimahi","UTAH","95","DI","371","8","1","0","21","10","9","2"
"","133825","","386674","","Dontay Corleone","CINCINNATI","02","DI","217","7","0","0","9","2","1","0"
"","138135","","352942","","Daniel Rickert","VIRGINIA","52","ED","348","10","5","1","24","33","17","1"
"","138273","","378883","","Cannon Butler","IOWA STATE","99","ED","13","3","0","0","0","1","1","0"
"","138335","","387508","","Deamontae Diggs","FLORIDA ST","13","ED","32","3","2","0","2","2","0","0"
"","138421","","373942","","Jon Seaton","OLE MISS","92","DI","1","1","0","0","0","0","0","0"
"","138455","","352519","","Mikail Kamara","INDIANA","06","ED","411","10","1","4","19","41","35","1"
"","139517","","354039","","Princeton Malbrue","LSU","52","ED","2","2","0","0","0","0","0","0"
"","141334","","379510","","Carlos Allen Jr.","HOUSTON","05","DI","513","10","1","4","61","10","9","2"
"","142415","","355333","","James Jennette","VA TECH","57","ED","61","4","1","0","10","2","1","1"
"","143821","","362217","","Ty Clemons","BOSTON COL","90","DI","116","6","1","0","7","7","4","0"
"","143827","","393563","","Quintayvious Hutchins","BOSTON COL","15","ED","377","9","2","2","36","23","16","0"
"","143839","","391875","","Owen Stoudmire","BOSTON COL","93","DI","80","3","0","0","6","2","2","0"
"","143855","","368342","","Aaron Hall","DUKE","99","DI","410","9","2","7","24","21","14","1"
"","143893","","382715","","Patrick Payton","LSU","06","ED","405","9","1","0","22","21","17","3"
"","143979","","367709","","Keeshawn Silver","USC","09","DI","221","9","0","1","15","4","4","0"
"","144002","","386640","","Travali Price","NC STATE","13","DI","337","9","2","2","13","9","6","1"
"","144045","","366772","","Elijah Fuentes-Cundiff","SYRACUSE","99","DI","76","10","1","0","3","2","1","0"
"","144047","","371984","","Jatius Geer","S CAROLINA","12","ED","127","7","2","1","11","9","7","0"
"","144067","","384849","","Chase Simmons","SYRACUSE","30","ED","93","4","0","1","5","5","5","0"
"","144091","","366466","","CJ McCray","CINCINNATI","21","ED","99","8","1","0","5","7","5","0"
"","144114","","384493","","Cade Denhoff","CLEMSON","44","ED","203","9","0","2","17","11","10","1"
"","144132","","384742","","Zaire Patterson","CLEMSON","91","DI","3","2","0","0","0","1","1","0"
"","144146","","384434","","Caleb Banks","FLORIDA","88","DI","29","1","0","0","1","1","1","0"
"","144172","","368475","","Ben Perry","UCLA","10","ED","3","1","0","0","0","1","1","0"
"","144189","","386139","","Bernard Gooden","LSU","88","DI","298","8","0","0","12","19","17","0"
"","144196","","426549","","Zach Lohavichan","WAKE","94","DI","339","9","0","3","17","13","12","2"
"","144214","","386169","","BJ Williams","WAKE","18","ED","49","7","1","0","3","4","1","0"
"","144224","","374257","","Rob Jackson","CINCINNATI","99","ED","100","9","1","1","6","4","3","0"
"","144399","","383406","","Jalen Satchell","MICH STATE","93","DI","94","5","0","0","10","0","0","0"
"","144411","","366863","","Devean Deal","TCU","11","ED","552","9","3","2","44","28","21","3"
"","144453","","385914","","Matthew Alexander","GA TECH","33","DI","266","7","1","0","13","10","8","1"
"","144461","","385961","","Malachi Lawrence","UCF","51","ED","348","9","7","3","30","36","27","2"
"","144530","","385876","","Cooper Lanz","BAYLOR","09","DI","339","8","1","2","28","10","9","1"
"","144547","","379169","","Tyler Onyedim","TEXAS A&M","11","DI","360","9","1","5","33","11","9","0"
"","144552","","379065","","Myles Mendeszoon","IOWA STATE","06","ED","27","6","0","0","0","0","0","0"
"","144582","","365939","","D.J. Withers","KANSAS","52","DI","340","10","2","1","16","9","7","1"
"","144584","","386292","","Tommy Dunn Jr.","KANSAS","92","DI","331","10","3","1","29","16","12","0"
"","144585","","384832","","Cole Petrus","KANSAS","96","ED","10","3","0","0","0","0","0","0"
"","144614","","388798","","Damian Ilalio","KANSAS ST","56","DI","392","9","1","2","20","6","3","0"
"","144631","","362082","","Clayton Smith","ARIZONA ST","10","ED","350","9","4","1","13","22","16","0"
"","144637","","362061","","Kelvin Gilliam Jr.","VA TECH","22","DI","311","9","2","1","21","12","7","0"
"","144640","","415677","","Hayden Bray","VANDERBILT","97","ED","45","5","1","0","2","1","0","0"
"","144671","","379725","","Aden Kelley","OKLA STATE","71","DI","236","9","1","0","10","3","2","0"
"","144708","","386432","","Chris Murray","AUBURN","03","ED","213","10","1","0","14","10","8","0"
"","144768","","385845","","Charles Esters III","TEXAS TECH","11","ED","86","8","0","1","5","3","2","0"
"","144769","","386203","","Isaac Smith","MICH STATE","13","ED","203","9","1","0","19","5","4","0"
"","144770","","385867","","Blake Burris","SMU","91","DI","29","4","0","0","1","2","2","0"
"","144771","","381721","","E'Maurion Banks","TEXAS TECH","08","DI","105","9","0","0","9","2","2","1"
"","144793","","368323","","Hammond Russell IV","W VIRGINIA","99","DI","221","8","2","0","15","3","1","0"
"","144794","","368076","","Edward Vesterinen","W VIRGINIA","96","DI","444","10","3","2","21","12","7","1"
"","144796","","388864","","Cam Rice","MARYLAND","10","DI","421","9","2","2","30","20","17","1"
"","144822","","359515","","Sedarius McConnell","BOSTON COL","88","DI","379","9","3","3","26","7","4","0"
"","144844","","375497","","Andrew Turvy","INDIANA","18","ED","23","3","0","0","4","2","1","0"
"","144866","","362508","","Kelby Telander","IOWA","25","ED","4","2","0","0","1","0","0","0"
"","144874","","393488","","Max Llewellyn","IOWA","48","ED","366","9","6","1","19","25","14","3"
"","144875","","393490","","Jeremiah Pittman","IOWA","55","DI","85","9","0","0","1","2","2","0"
"","144903","","361778","","Branden Jennings","MISS STATE","44","ED","371","10","0","0","34","10","8","0"
"","144910","","369223","","Darrell Jackson Jr.","FLORIDA ST","06","DI","381","9","1","1","31","6","5","0"
"","144933","","361846","","Rayshaun Benny","MICHIGAN","26","DI","307","9","2","1","26","15","10","1"
"","144938","","371990","","TJ Guy","MICHIGAN","04","ED","239","8","2","1","15","15","11","0"
"","144940","","367781","","Kechaun Bennett","UCLA","52","ED","226","8","1","2","22","9","6","0"
"","144941","","371993","","George Rooks","SYRACUSE","91","DI","261","10","0","0","10","0","0","0"
"","144943","","428531","","Ike Iwunnah","MICHIGAN","92","DI","20","4","0","0","0","1","1","0"
"","144988","","381642","","Nate Becker","MINNESOTA","89","DI","144","9","1","2","7","4","3","0"
"","144989","","386154","","Deven Eastern","MINNESOTA","91","DI","329","9","3","1","23","12","8","1"
"","145027","","361725","","Ru'Quan Buckley","MICH STATE","88","DI","141","8","1","0","10","3","2","0"
"","145048","","385721","","Aidan Hubbard","NWESTERN","91","ED","320","9","4","3","27","25","19","0"
"","145049","","379105","","Najee Story","NWESTERN","95","DI","258","9","1","0","22","8","6","1"
"","145050","","385720","","Carmine Bastone","NWESTERN","01","DI","312","9","2","0","22","13","9","1"
"","145085","","366894","","Jordan van den Berg","GA TECH","99","DI","369","9","2","5","19","26","20","0"
"","145124","","381625","","Khordae Sydnor","VANDERBILT","96","ED","449","10","2","4","27","29","21","1"
"","145140","","361958","","Jordan Thompson","RUTGERS","14","DI","267","10","1","2","19","10","8","0"
"","145149","","373265","","Zaire Angoy","RUTGERS","55","DI","271","10","0","0","6","4","3","1"
"","145152","","428420","","Henry Hughes Jr.","RUTGERS","95","DI","35","6","0","0","1","0","0","0"
"","145153","","391595","","Keshon Griffin","RUTGERS","96","DI","257","10","0","2","9","8","8","0"
"","145165","","360992","","T.J. Bollers","CAL","88","DI","380","9","1","1","32","10","7","0"
"","145175","","383934","","Darryl Peterson","WISCONSIN","17","ED","262","9","2","6","25","17","11","1"
"","145236","","373112","","Jordan Guerad","LOUISVILLE","99","DI","369","9","3","2","25","13","7","3"
"","145381","","368313","","Denzel Lowry","LOUISVILLE","45","DI","235","9","0","2","12","7","5","0"
"","145383","","362443","","Alonzo Ford Jr.","PENN STATE","50","DI","244","9","0","0","4","4","4","0"
"","145384","","362536","","Chazz Wallace","NC STATE","52","DI","113","9","0","0","4","2","2","0"
"","145412","","406877","","Jalen Hargrove","UCLA","95","DI","17","4","0","0","2","0","0","0"
"","145523","","368399","","Jimmori Robinson","W VIRGINIA","00","ED","187","6","0","1","5","9","8","0"
"","145524","","349984","","Ronald Triplette","GA TECH","24","ED","166","7","1","2","11","6","5","0"
"","145527","","385052","","Trey Moore","TEXAS","08","ED","307","9","3","2","27","21","16","3"
"","145560","","367234","","Migo Jackson","NWESTERN","94","DI","16","1","0","0","0","1","1","0"
"","145655","","372864","","Cashius Howell","TEXAS A&M","09","ED","413","9","11","1","26","40","28","0"
"","145706","","406784","","Isaiah Rogers","CINCINNATI","55","DI","252","9","1","0","16","7","5","0"
"","145712","","368505","","Jonah Pace","IOWA","91","DI","276","9","0","1","12","14","12","0"
"","145870","","368461","","George Gumbs Jr.","FLORIDA","34","ED","288","8","3","2","27","14","7","0"
"","145884","","373348","","Bradley Weaver","RUTGERS","94","ED","325","10","2","1","20","17","9","0"
"","145897","","384817","","Bralen Henderson","MISSOURI","81","DI","39","8","0","0","1","3","2","0"
"","145927","","366999","","Mason Nelson","VANDERBILT","54","DI","84","9","1","0","4","4","3","0"
"","145937","","395591","","Corey Walker","WISCONSIN","92","ED","100","7","0","0","9","3","2","0"
"","146014","","384880","","Grady Kelly","MICH STATE","16","DI","275","8","1","3","12","7","5","2"
"","146179","","359584","","Tre Smith","ARIZONA","03","ED","144","4","0","1","8","3","3","1"
"","146310","","383922","","Derek Wilkins","CAL","96","DI","197","8","0","0","10","9","9","6"
"","146374","","386719","","Ese Dubre","STANFORD","30","ED","95","8","0","0","7","10","8","0"
"","146378","","381647","","Wilfredo Aybar","STANFORD","14","ED","356","8","0","1","23","7","6","0"
"","146379","","373411","","Anthony Franklin","STANFORD","94","DI","264","10","1","1","7","5","3","1"
"","146383","","386701","","Zach Buckey","STANFORD","98","DI","141","8","0","1","4","4","3","1"
"","146408","","359522","","Tiaoalii Savea","ARIZONA","98","DI","372","9","2","2","30","11","5","0"
"","146457","","381476","","Simote Pepa","WASHINGTON","77","DI","83","9","0","0","7","1","1","0"
"","146484","","406452","","Milton Hopkins Jr.","WASHINGTON","14","ED","3","1","0","0","0","2","1","0"
"","146524","","360143","","David Gusta","KENTUCKY","60","DI","347","9","1","2","13","11","7","0"
"","146556","","373356","","Keanu Williams","UCLA","99","DI","342","9","0","0","35","3","3","1"
"","146564","","362157","","Terrell Tilmon","TEXAS TECH","18","ED","143","9","1","1","5","8","5","0"
"","146605","","366864","","Keanu Koht","VANDERBILT","09","ED","134","10","1","0","5","4","1","1"
"","146611","","393250","","Damon Payne","MICHIGAN","44","DI","231","9","0","1","16","2","2","1"
"","146615","","406408","","Anquin Barnes Jr.","COLORADO","92","DI","270","9","1","0","19","5","2","0"
"","146616","","377190","","Monkell Goodwine","S CAROLINA","44","DI","400","9","0","2","28","10","9","1"
"","146617","","393246","","Tim Keenan III","ALABAMA","96","DI","199","6","1","0","11","6","5","0"
"","146644","","373289","","Cameron Ball","ARKANSAS","05","DI","430","8","0","2","19","19","16","0"
"","146676","","391369","","Lee Hunter","TEXAS TECH","02","DI","360","10","3","3","23","25","19","0"
"","146708","","385206","","Chris Thomas","SYRACUSE","07","DI","96","10","0","1","6","3","2","0"
"","146709","","380074","","Justus Boone","ARKANSAS","00","ED","359","9","1","1","23","13","9","0"
"","146752","","361699","","Kahlil Saunders","KENTUCKY","92","DI","318","9","2","2","28","20","16","1"
"","146753","","361674","","Jamarius Dinkins","PURDUE","55","DI","44","5","0","1","3","1","1","0"
"","146832","","367671","","Tywone Malone Jr.","OHIO STATE","95","DI","194","8","0","0","17","4","4","2"
"","146861","","368494","","Deonte Anderson","MISS STATE","06","ED","187","10","1","0","9","7","5","0"
"","146893","","359740","","Arden Walker","COLORADO","53","ED","474","9","4","2","40","26","17","1"
"","146926","","360122","","Nick Barrett","S CAROLINA","93","DI","367","9","2","1","33","7","4","1"
"","146950","","384878","","Amari McNeill","COLORADO","88","DI","291","8","2","3","21","13","11","0"
"","146967","","383315","","Miles Capers","VANDERBILT","29","ED","383","10","4","6","26","29","22","2"
"","147001","","361487","","Elijah Jeudy","NEBRASKA","16","DI","352","10","1","0","19","7","6","0"
"","147009","","362802","","Albert Regis","TEXAS A&M","17","DI","342","9","1","0","32","8","7","3"
"","147037","","361302","","Deshawn McKnight","ARIZONA","00","DI","339","9","1","8","23","11","9","0"
"","147269","","385973","","Phillip Lee","ARKANSAS","01","ED","263","8","3","2","22","18","12","0"
"","147407","","361577","","Langston Hardy","WAKE","11","ED","463","9","5","5","46","22","13","0"
"","147408","","385472","","Pryce Yates","N CAROLINA","10","ED","30","1","0","0","3","1","1","0"
"","147496","","400151","","Jason Onye","NOTRE DAME","47","DI","251","9","0","0","20","15","14","1"
"","147499","","385279","","Gabriel Rubio","NOTRE DAME","97","DI","173","6","1","0","14","6","5","1"
"","147531","","383915","","Joshua Singh","VANDERBILT","99","DI","261","9","1","4","17","8","6","1"
"","147813","","382781","","Deshawn Lynch","WASHINGTON","41","ED","226","7","0","3","11","7","7","4"
"","147863","","387296","","Kaufusi Pakofe","BYU","72","DI","12","3","0","0","0","0","0","0"
"","148174","","386970","","Kody Huisman","VA TECH","98","DI","300","9","0","0","21","18","14","1"
"","148189","","386540","","Carter Hewitt","ILLINOIS","94","DI","27","4","0","0","0","4","4","0"
"","148670","","383983","","Mike Bumpus","BOSTON COL","99","DI","79","6","0","0","4","1","1","1"
"","148866","","393256","","Josiah Green","DUKE","04","DI","342","9","3","1","19","18","6","3"
"","150369","","367083","","Breylon Charles","PURDUE","95","ED","45","5","1","0","5","2","1","0"
"","150853","","363305","","Eddie Walls III","HOUSTON","90","ED","580","10","6","4","41","32","17","4"
"","150856","","367678","","Jayden Loving","WAKE","08","DI","323","9","1","4","26","13","9","0"
"","150931","","383312","","CJ Nunnally IV","PURDUE","91","ED","469","10","5","2","38","23","15","0"
"","150996","","361055","","Gentle Hunt","ILLINOIS","92","DI","130","9","1","1","7","4","3","0"
"","151079","","361980","","Michael Diatta","OKLA STATE","81","DI","167","8","0","0","12","4","4","0"
"","151116","","381689","","Devin Aupiu","UCLA","44","ED","271","8","1","0","20","6","4","0"
"","151151","","393587","","Tamatoa McDonough","IOWA STATE","58","ED","412","10","2","3","28","13","10","0"
"","154086","","357453","","Josh Burney","PURDUE","53","DI","57","3","0","0","0","0","0","0"
"","155288","","377060","","Tristan Marois","COLORADO","59","ED","31","6","0","0","1","0","0","0"
"","155855","","379340","","Chris Victor","CAL","16","ED","150","8","1","0","10","14","10","0"
"","155866","","380389","","Zae Smith","CAL","99","DI","68","5","0","1","3","5","5","0"
"","155869","","380128","","Eric O'Neill","RUTGERS","99","ED","368","10","4","5","30","34","26","1"
"","156222","","399530","","Edwin Kolenge","BOSTON COL","17","ED","349","10","1","0","25","16","11","0"
"","156229","","391378","","Caden Story","CLEMSON","93","ED","18","3","0","0","1","1","1","0"
"","156235","","400809","","Jahiem Lawson","CLEMSON","15","ED","244","9","4","3","17","20","13","1"
"","156256","","386120","","Vincent Anthony Jr.","DUKE","07","ED","408","9","7","4","24","21","9","1"
"","156266","","385568","","Daniel Lyons","FLORIDA ST","05","DI","308","9","2","1","16","10","8","0"
"","156304","","398801","","Horace Lockett","UCF","13","DI","113","4","1","1","11","5","3","2"
"","156312","","393360","","Tawfiq Thomas","COLORADO","95","DI","95","4","0","2","11","5","4","0"
"","156314","","394666","","Selah Brown","LOUISVILLE","44","DI","4","1","0","0","0","0","0","0"
"","156339","","385946","","Nyjalik Kelly","UCF","09","ED","373","9","3","5","46","25","18","1"
"","156345","","385620","","Travis Shaw","TEXAS","44","DI","126","9","0","2","8","1","1","0"
"","156346","","385517","","Sebastian Cheeks","WISCONSIN","15","ED","288","9","1","3","21","21","17","0"
"","156348","","407494","","Beau Atkinson","OHIO STATE","14","ED","180","9","1","1","7","15","11","0"
"","156358","","394665","","Sean FitzSimmons","PITTSBURGH","55","DI","309","9","1","1","26","13","10","0"
"","156361","","399507","","Samuel Okunlola","COLORADO","93","ED","33","1","1","0","3","1","0","0"
"","156384","","397724","","Trey McDonald","VIRGINIA","16","ED","13","2","0","0","1","0","0","0"
"","156391","","399712","","Terrell Jones","VIRGINIA","25","DI","44","2","0","1","4","2","1","0"
"","156403","","386313","","Dasan McCullough","NEBRASKA","15","ED","325","9","3","3","24","19","14","1"
"","156412","","428542","","J'mari Monette","INDIANA","90","DI","31","5","0","0","2","1","1","0"
"","156413","","386296","","Nick James","PITTSBURGH","11","DI","304","9","1","3","11","14","9","1"
"","156438","","415831","","Luke Gaffney","IOWA","51","DI","18","2","0","0","1","1","1","1"
"","156440","","429576","","Will Hubert","IOWA","57","DI","44","6","0","0","0","1","1","0"
"","156444","","406788","","Brian Allen","IOWA","90","ED","188","9","1","0","12","13","9","1"
"","156445","","392005","","Aaron Graves","IOWA","95","DI","394","9","4","1","25","15","6","0"
"","156452","","386366","","Jaishawn Barham","MICHIGAN","01","ED","265","9","3","3","29","17","7","0"
"","156483","","391418","","C.J. Hicks","OHIO STATE","11","ED","50","4","0","1","5","5","5","0"
"","156488","","387006","","Caden Curry","OHIO STATE","92","ED","383","9","7","3","40","30","16","1"
"","156623","","385486","","Cameron Robertson","SMU","09","ED","432","7","6","3","43","31","16","2"
"","156660","","387097","","Keyron Crawford","AUBURN","24","ED","503","10","5","4","35","35","24","0"
"","156729","","407354","","Tyrique Tucker","INDIANA","95","DI","338","10","6","5","30","21","12","0"
"","156932","","386193","","Sterling Webb","MISSOURI","10","DI","243","9","3","0","14","16","12","0"
"","156961","","400150","","Donovan Hinish","NOTRE DAME","41","DI","235","8","1","0","10","23","19","0"
"","156977","","400149","","Joshua Burnham","NOTRE DAME","40","ED","158","9","2","2","10","13","10","0"
"","156978","","406947","","Tyson Ford","CAL","95","DI","53","5","0","0","1","1","1","0"
"","156982","","386964","","Junior Tuihalamaka","NOTRE DAME","44","ED","213","9","2","1","9","15","12","0"
"","157002","","385842","","Jehiem Oatis","COLORADO","96","DI","183","9","0","0","7","2","2","1"
"","157055","","386883","","Jeffrey M'ba","SMU","06","DI","406","10","6","2","31","22","13","0"
"","157062","","391290","","CJ Madden","PURDUE","08","ED","371","10","2","2","12","7","5","0"
"","157063","","391298","","Shone Washington","LSU","95","DI","18","3","0","0","0","0","0","0"
"","157064","","391286","","Bear Alexander","OREGON","01","DI","312","9","1","4","34","9","5","0"
"","157096","","393300","","Tomiwa Durojaiye","ILLINOIS","36","DI","235","8","1","1","15","11","10","1"
"","157104","","393352","","Quency Wiggins","COLORADO","49","DI","152","9","0","1","9","6","5","0"
"","157135","","0","","Tavion Prather","OLE MISS","94","DI","1","1","0","0","0","0","0","0"
"","157153","","400063","","Marquis Gracial","MISSOURI","33","DI","168","9","0","2","12","2","2","0"
"","157155","","400126","","Jalen Marshall","MISSOURI","95","DI","109","9","0","0","9","0","0","1"
"","157215","","406575","","Nuer Gatkuoth","WAKE","07","ED","333","9","5","1","24","28","17","0"
"","157255","","399005","","Anthony Jones","UCLA","15","ED","354","8","2","1","19","8","5","0"
