"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","REC","EXPL","YAC","CTC"
"","183357","","447427","","Addison Carlson","NC STATE","37","WR","3","1","0","0","0","0"
"","183362","","429103","","Keenan Jackson","NC STATE","08","WR","443","9","21","3","61","3"
"","183370","","446444","","Christian Zachary","NC STATE","83","WR","4","1","0","0","0","0"
"","183392","","429214","","Jeremiah Melvin","WAKE","13","WR","70","8","3","1","1","0"
"","183396","","465169","","EJ Reid","WAKE","18","WR","1","1","0","0","0","0"
"","183512","","449125","","Mario Sanders II","ILLINOIS","01","WR","5","2","1","0","0","0"
"","183541","","428500","","Nick Marsh","MICH STATE","06","WR","506","9","45","14","232","3"
"","183547","","429444","","Jacory Barney Jr.","NEBRASKA","02","WR","372","9","34","8","187","1"
"","183548","","429445","","Rowdy Bauer","NEBRASKA","36","WR","4","2","0","0","0","0"
"","183552","","429460","","Quinn Clark","NEBRASKA","18","WR","101","9","4","2","55","0"
"","183584","","429513","","Connor Schutt","NEBRASKA","46","WR","2","2","0","0","0","0"
"","183586","","429519","","Keelan Smith","NEBRASKA","85","WR","24","5","2","1","7","0"
"","183622","","449502","","DJ Jordan","USC","19","WR","39","4","5","0","30","0"
"","183626","","379754","","Jaden Richardson","USC","15","WR","151","8","7","1","15","2"
"","183637","","429714","","Audric Harris","WASHINGTON","13","WR","42","3","2","0","7","1"
"","183645","","0","","Jason Robinson Jr.","N CAROLINA","05","WR","2","1","0","0","0","0"
"","183647","","449368","","Justice Williams","WASHINGTON","16","WR","13","1","2","0","11","0"
"","183651","","441710","","Kyan Berry-Johnson","WISCONSIN","22","WR","1","1","0","0","0","0"
"","183690","","456028","","Kaleb Schlecht","MICHIGAN","89","WR","3","1","0","0","0","0"
"","183694","","431421","","Hayden Eligon II","NWESTERN","80","WR","304","7","17","5","57","6"
"","183710","","428704","","Jeremiah Smith","OHIO STATE","04","WR","393","8","55","12","266","2"
"","183727","","429059","","Jesse Watson","PURDUE","10","WR","171","9","6","2","1","2"
"","183731","","431947","","Brandon Phelps","ARIZONA","18","WR","89","5","6","1","11","1"
"","183751","","456349","","Zechariah Sample","ARIZONA ST","87","WR","13","1","0","0","0","0"
"","183778","","429934","","Dominique McKenzie","BYU","89","WR","19","1","0","0","0","0"
"","183787","","448911","","Dakarai Anderson","CINCINNATI","19","WR","7","3","0","0","0","0"
"","183821","","432064","","Dozie Ezukanma","TCU","82","WR","72","4","2","1","13","0"
"","183844","","453993","","Jordyn Bridgewater","UCF","82","WR","21","3","0","0","0","0"
"","183851","","450366","","Bredell Richardson","UCF","08","WR","7","2","0","0","0","0"
"","183904","","447571","","Jacques Spradley-Demps","KANSAS ST","09","WR","9","2","0","0","0","0"
"","184095","","428763","","Micah Gilbert","NOTRE DAME","14","WR","71","6","4","1","22","0"
"","184107","","446891","","Cam Williams","NOTRE DAME","05","WR","28","4","0","0","0","0"
"","184382","","428624","","CJ Brown","ARKANSAS","03","WR","427","9","23","8","104","4"
"","184396","","430349","","Bryce Cain","AUBURN","06","WR","31","4","1","0","1","0"
"","184398","","430370","","Cam Coleman","AUBURN","08","WR","505","9","37","9","80","7"
"","184403","","430426","","Cam'Ron King","AUBURN","85","WR","7","1","1","0","2","0"
"","184416","","431500","","TJ Abrams","FLORIDA","04","WR","66","6","6","4","24","1"
"","184424","","431504","","Tank Hawkins","FLORIDA","10","WR","37","4","2","0","4","0"
"","184440","","458864","","Kylan Billiot","LSU","82","WR","7","1","0","0","0","0"
"","184469","","432022","","Jelani Watkins","LSU","17","WR","12","4","2","1","27","0"
"","184488","","429656","","Mazeo Bennett Jr.","S CAROLINA","03","WR","125","9","7","0","36","0"
"","184491","","453323","","Debron Gatling","GA TECH","06","WR","5","3","0","0","0","0"
"","184504","","446314","","Aaron Butler","TEXAS","14","WR","40","3","1","1","6","0"
"","184512","","429091","","Parker Livingstone","TEXAS","13","WR","383","9","22","10","127","4"
"","184520","","429101","","Ryan Wingo","TEXAS","01","WR","468","9","31","13","314","2"
"","184540","","429357","","Jaylen Mbakwe","ALABAMA","03","WR","12","3","2","1","26","0"
"","184580","","431692","","Nitro Tuggle","PURDUE","00","WR","496","9","24","9","77","7"
"","184583","","431694","","Sacovie White-Helton","GEORGIA","18","WR","53","7","5","1","39","0"
"","184591","","428298","","Ivan Carreon","OKLAHOMA","82","WR","69","6","2","1","15","0"
"","184597","","428347","","Jacob Jordan","OKLAHOMA","88","WR","21","3","1","1","9","0"
"","184598","","428350","","Zion Kearney","OKLAHOMA","07","WR","27","5","2","2","15","0"
"","184631","","449131","","Rico Crowder","KENTUCKY","33","WR","2","1","0","0","0","0"
"","184632","","443107","","Hardley Gilmore IV","KENTUCKY","17","WR","295","8","17","5","49","4"
"","184652","","428389","","Ben Black","RUTGERS","02","WR","233","9","8","4","37","0"
"","184654","","428417","","KJ Duff","RUTGERS","08","WR","628","9","51","23","159","17"
"","184754","","429274","","Mario Craver","TEXAS A&M","01","WR","310","8","41","18","444","3"
"","184813","","431479","","Izaiah Williams","TEXAS A&M","00","WR","35","4","0","0","0","0"
"","184818","","429377","","Jadon Porter","BAYLOR","83","WR","97","8","4","2","9","0"
"","184822","","0","","Seth Weller","BAYLOR","81","WR","4","1","0","0","0","0"
"","184855","","434121","","Jeremiah McClellan","OREGON","11","WR","207","8","14","6","88","1"
"","184887","","434001","","Mike Matthews","TENNESSEE","04","WR","563","9","38","16","257","2"
"","184893","","434003","","Braylon Staley","TENNESSEE","14","WR","530","9","53","14","343","3"
"","184902","","429873","","Micah Hudson","TEXAS TECH","14","WR","81","5","5","2","26","0"
"","184907","","0","","Price Morgan","TEXAS TECH","13","WR","16","3","1","0","5","0"
"","184911","","431860","","Tyson Turner","TEXAS TECH","11","WR","22","3","1","0","11","0"
"","184979","","429046","","Kwazi Gilmer","UCLA","03","WR","486","8","33","8","43","9"
"","185903","","432353","","Isaiah Johnson","CINCINNATI","00","WR","135","9","9","3","125","0"
"","187514","","399640","","Logan Ramper","W VIRGINIA","18","WR","7","2","1","0","4","0"
"","187890","","418971","","Rodney Bullard Jr.","MICH STATE","03","WR","116","9","5","3","55","1"
"","188181","","449175","","Carson Perry-Smith","CAL","22","WR","1","1","0","0","0","0"
"","188182","","444073","","Trevor Rogers","CAL","19","WR","6","1","0","0","0","0"
"","188191","","448968","","Elijah Jones","CINCINNATI","80","WR","88","6","2","0","3","0"
"","188260","","436658","","Jahmari Powell-Wonson","MARYLAND","81","WR","4","1","2","0","10","0"
"","188297","","429018","","Rayshawn Glover","UTAH","17","WR","1","1","0","0","0","0"
"","188305","","429042","","Zacharyus Williams","USC","00","WR","40","2","3","2","42","0"
"","188504","","448212","","Boski Barrett","VANDERBILT","18","WR","26","4","1","1","0","0"
"","188507","","428765","","Tristen Brown","VANDERBILT","03","WR","121","9","5","3","29","0"
"","188520","","436695","","Joseph McVay","VANDERBILT","15","WR","28","5","1","0","0","0"
"","188661","","431551","","Charlie Becker","INDIANA","80","WR","159","9","8","5","80","2"
"","188689","","447570","","Bryce Noernberg","KANSAS ST","21","WR","1","1","0","0","0","0"
"","188714","","448973","","Jalen Smith","MINNESOTA","08","WR","224","9","15","4","152","1"
"","188733","","429190","","Ayo Shotomide-King","OKLA STATE","09","WR","55","6","0","0","0","0"
"","188780","","428425","","Zion Ragins","OKLAHOMA","13","WR","9","1","0","0","0","0"
"","188856","","431562","","Marcus Brown","STANFORD","25","WR","81","7","6","1","21","1"
"","188864","","449240","","Chase Farrell","NWESTERN","20","WR","41","4","3","0","24","0"
"","188878","","0","","Owen van Loben Sels","STANFORD","32","WR","2","1","0","0","0","0"
"","188888","","434000","","Malcolm Kinzer","TENNESSEE","39","WR","1","1","0","0","0","0"
"","189364","","431626","","Parker Fulghum","CLEMSON","13","WR","10","2","0","0","0","0"
"","189369","","428349","","T.J. Moore","CLEMSON","01","WR","394","8","28","9","244","4"
"","189371","","431632","","Clark Sanderson","CLEMSON","20","WR","8","1","1","1","0","1"
"","189385","","463606","","Paxon Kettering","DUKE","88","WR","7","1","0","0","0","0"
"","189388","","449441","","Jayden Moore","DUKE","08","WR","62","8","5","1","40","0"
"","189398","","436445","","Chase Tyler","DUKE","11","WR","60","7","4","2","63","2"
"","189448","","431867","","Chance Robinson","MIAMI FL","18","WR","12","1","0","0","0","0"
"","189624","","441723","","Jordan McCord III","ARIZONA","89","WR","9","1","0","0","0","0"
"","189627","","428893","","Jeremiah Patterson","ARIZONA","02","WR","4","1","0","0","0","0"
"","189644","","429920","","Cody Hagen","BYU","05","WR","335","8","10","1","62","0"
"","189650","","429936","","Tei Nacua","BYU","00","WR","7","3","0","0","0","0"
"","189691","","448218","","KJ Parker","IOWA","01","WR","112","8","4","0","7","1"
"","189694","","429655","","Reece Vander Zee","IOWA","15","WR","82","3","5","1","5","2"
"","189703","","429499","","Hayes Miller","NEBRASKA","81","WR","2","2","0","0","0","0"
